ds,yhat,yhat_lower,yhat_upper,indicator_name,rolling_volatility
1947-01-01,22.927105452176985,16.752926621664802,28.98862260633348,CPI,
1947-02-01,23.01746899674467,16.798141950116857,28.78741116332534,CPI,
1947-03-01,22.960989075499846,16.468999447695463,29.120311233590368,CPI,
1947-04-01,23.10723427692062,16.84142765300979,29.260980170801435,CPI,
1947-05-01,23.19852829763679,16.841459126049212,29.45057024793304,CPI,
1947-06-01,23.255256822482494,17.48650625830959,29.28065236820237,CPI,0.24394671549336394
1947-07-01,23.18711741539592,16.70701074628926,29.622326287615802,CPI,0.20189105973272148
1947-08-01,23.22803804555759,17.290865612569686,29.307009736742465,CPI,0.1727425830535203
1947-09-01,23.258637288841605,16.885865878006634,28.965512896661824,CPI,0.33238531856868125
1947-10-01,23.25080728308332,17.0792927986586,29.73106331475635,CPI,0.3968584970322186
1947-11-01,23.314091876659774,17.157886108045215,29.55530013837803,CPI,0.4028730155603275
1947-12-01,23.349210330789763,16.767072603967073,29.2749399559664,CPI,0.4331012198859198
1948-01-01,23.436108849114593,17.21763242267283,29.709071044965096,CPI,0.45006666172913234
1948-02-01,23.52572060662797,17.475339189097102,30.06632683679,CPI,0.3757348355777938
1948-03-01,23.63632718506671,17.565815433240783,30.175484817155425,CPI,0.3200885294206459
1948-04-01,23.592346669985826,17.100654115977193,29.663761165023157,CPI,0.26912202932252133
1948-05-01,23.603254195736696,17.18154078156669,29.963651185711985,CPI,0.21627914061848907
1948-06-01,23.838473840784786,17.666430902339936,29.921849707829214,CPI,0.24006249186411047
1948-07-01,23.543692620904526,17.72166167949941,29.844704996540234,CPI,0.32867917488031834
1948-08-01,23.633284546090223,17.075065172806134,29.984524893318817,CPI,0.3560571115238043
1948-09-01,23.822650611239233,16.995546438146516,30.050775017632628,CPI,0.2454994908345218
1948-10-01,23.898305557113897,17.568441353913652,30.402039413001226,CPI,0.16366632722303262
1948-11-01,23.778254211215895,16.85065000821433,29.885289422867352,CPI,0.120568099705839
1948-12-01,23.75168483990139,17.622853822555072,29.92870215155346,CPI,0.1492313639956767
1949-01-01,23.854031088561477,17.545107456577224,30.329318122576293,CPI,0.1722788437388925
